id,uri,siglaTipo,codTipo,numero,ano,ementa,dataApresentacao
2417019,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417019,PL,139,78,2024,Permite a adoção de abatimentos legais na Declaração de Ajuste Anual do Imposto sobre a Renda das Pessoas Físicas (IRPF) até o limite de 20% da renda tributável dos gastos com produtos e serviços que garantam a melhoria da qualidade de vida do permanentemente incapacitado para o trabalho e/ou do idoso a partir dos 65 anos.,2024-02-05T10:58
2417020,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417020,PL,139,79,2024,"Proíbe que postos de combustíveis exponham ao consumidor valores promocionais vinculados aos aplicativos de fidelização em maior escala ou tamanho do que os valores reais ofertados, e dá outras providências.",2024-02-05T10:59
2417022,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417022,PL,139,80,2024,Dispõe sobre a implantação de serviços de psicologia e assistente social nas escolas da Rede Pública de todo País.,2024-02-05T11:01
2417025,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417025,PL,139,81,2024,"Altera a Lei nº 11.482, de 31 de maio de 2007, a fim de assegurar a atualização automática da faixa de isenção do Imposto de de Renda das pessoas físicas (IRPF) ao valor de 2 (dois) salários mínimos.",2024-02-05T11:20
2417026,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417026,PL,139,82,2024,"Altera a Lei nº 14.601, de 19 de junho de 2023, para estabelecer o fim da fila de espera ao Programa Bolsa Família.",2024-02-05T11:21
2417028,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417028,PL,139,83,2024,"Acrescenta inciso ao art. 7º da Lei nº11.906 de 20 de janeiro de 2009 que “cria o Instituto Brasileiro de Museus - IBRAM, cria 425 (quatrocentos e vinte e cinco) cargos efetivos do Plano Especial de Cargos da Cultura, cria Cargos em Comissão do Grupo-Direção e Assessoramento Superiores - DAS e Funções Gratificadas, no âmbito do Poder Executivo Federal, e dá outras providências”.",2024-02-05T11:32
2417036,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417036,PL,139,84,2024,"Altera a Lei nº 8.742, de 19 de dezembro de 1993, para que inclua o direito ao décimo terceiro salário para as pessoas com deficiência beneficiárias do prestação continuada.",2024-02-05T11:41
2417038,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417038,PL,139,85,2024,Dispõe sobre fornecimento gratuito da caneta de adrenalina auto injetável pelo Sistema Único de Saúde (SUS).,2024-02-05T11:45
2417039,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417039,PL,139,86,2024,"Dispõe sobre o aumento das penas dos crimes contra a honra,  calúnia, difamação e injúria, previstos nos arts. 138, 139 e 140 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal).",2024-02-05T11:48
2417040,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417040,PL,139,87,2024,"Altera a Lei nº 9.503, de 23 de setembro de 1997 (Código de Trânsito Brasileiro), para definir prazo para recebimento de autuação pelo proprietário do veículo ou o infrator",2024-02-05T11:53
2417041,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417041,PL,139,88,2024,"Acrescenta o art. 15-A a Lei nº 8.080, de 19 de setembro de 1990, para incluir a oferta de teste de trombofilia a pessoas com mais de 60 anos e gestantes",2024-02-05T11:55
2417042,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417042,PL,139,89,2024,"Dispõe sobre a reserva de 50% das vagas dos concursos de admissão ao Instituo Tecnológico de Aeronáutica (ITA) para candidatos que tenham cursado, integralmente, o ensino médio na rede pública.",2024-02-05T11:58
2417043,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417043,PL,139,90,2024,Considerar Patrimônio Cultural Imaterial do Brasil os Retiros Culturais realizados pelos Cristãos no período carnavalesco.,2024-02-05T11:58
2417047,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417047,PL,139,91,2024,Dispõe sobre a valorização da saúde mental de mães e pais atípicos e dá outras providências.,2024-02-05T12:15
2417049,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417049,PL,139,92,2024,"Inclui qualificadora ao artigo 122, do Código Penal Brasileiro, em induzimento ao suicídio oriundo de divulgação de Fake News por páginas na internet, bem como a sua desmonetização, através do impedimento de firmar contratos e parcerias com tais sites.",2024-02-05T12:16
2417050,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417050,PL,139,93,2024,Altera o art. 171 do Decreto-Lei nº 2.848/1940 para estabelecer sanções específicas em fraudes eletrônicas.,2024-02-05T12:16
2417051,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417051,PL,139,94,2024,Dispõe sobre os serviços de hospedagem de animais de estimação.,2024-02-05T12:16
2417053,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417053,PL,139,95,2024,"Altera a Lei nº 14.817, de 16 de janeiro de 2024, que estabelece diretrizes para a valorização dos profissionais da educação escolar básica pública, para definir redução de carga horária e afastamento para os profissionais em formação continuada em cursos de pós-graduação stricto sensu.",2024-02-05T12:18
2417054,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417054,PL,139,96,2024,"Dá nova redação ao inciso II do caput do art. 67 da Lei nº 9.394, de 1996, de diretrizes e bases da educação nacional, detalhando atividades a serem consideradas no aperfeiçoamento profissional continuado dos profissionais do magistério público da educação básica.",2024-02-05T12:18
2417055,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417055,PL,139,97,2024,"Altera a Lei nº 11.738, de 16 de julho de 2008, para fixar reajuste mínimo anual para o piso salarial profissional nacional do magistério público da educação básica.",2024-02-05T12:18
2417059,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417059,PL,139,98,2024,"Altera o Decreto Lei nº 2.848 de 07 de Dezembro de 1940, de abril de 2019 (Código Penal Brasileiro), para estabelecer o aumento de pena na conduta tipificada Denunciação Caluniosa que envolva ambiente familiar de coabitação.",2024-02-05T12:30
2417060,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417060,PL,139,99,2024,"Altera o art. 155 do Decreto-Lei nº 2.848, de 07 de dezembro de 1940 - Código Penal, a fim de majorar as penas do delito de furto quando o objeto da subtração for energia elétrica.",2024-02-05T12:36
2417067,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417067,PL,139,100,2024,"Altera e insere dispositivos na Lei nº 13.260, de 16 de março de 2016, para dispor sobre a definição e sanções para a promoção de grupos terroristas e dá outras providências.",2024-02-05T13:30
2417069,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417069,PL,139,101,2024,"Altera a Lei nº 9.478, de 6 de agosto de 1997, para tornar obrigatória a instalação de, no mínimo, um ponto de recarga de veículos elétricos nos postos revendedores de combustíveis.",2024-02-05T13:31
2417070,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417070,PL,139,102,2024,Dispõe sobre o sepultamento em caso de perdas fetais e bebês natimortos.,2024-02-05T13:31
2417071,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417071,PL,139,103,2024,Institui cadastro nacional de pessoas com doença renal crônica avançada e determina que o laudo médico pericial que ateste a doença renal crônica avançada tenha validade indeterminada.,2024-02-05T13:31
2417083,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417083,PL,139,104,2024,"Altera a Lei nº 11.350, de 5 de outubro de 2006, para dispor sobre a utilização de veículos oficiais da administração pública do respectivo ente federativo pelo Agente Comunitário de Saúde ou o Agente de Combate às Endemias, quando o exercício das atividades ocorrer em zonas rurais de difícil acesso.",2024-02-05T13:54
2417094,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417094,PL,139,105,2024,Dispõe a ampliação dos benefícios do Cadastro Único para Programas Sociais do Governo Federal (CadÚnico) nas condições que especifica.,2024-02-05T14:04
2417100,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417100,PL,139,106,2024,"Altera dispositivo da Lei nº 6.015, de 31 de dezembro de 1973, que “Dispõe sobre os registros públicos” e dá outras providências.",2024-02-05T14:11
2417101,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417101,PL,139,107,2024,"Altera a Lei nº 14.597 de 14 de junho de 2023, que Institui a Lei Geral do Esporte para dispor sobre a inclusão de salas sensoriais em estádios de futebol para atendimento a pessoas com Transtorno do Espectro Autista (TEA).",2024-02-05T14:26
2417103,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417103,PL,139,108,2024,"Altera a lei 14.541 de 3 de abril de 2023, que dispõe sobre criação e o funcionamento ininterrupto de Delegacias Especializadas de Atendimento à Mulher, para a ampliação da capacidade de atendimento das delegacias especializadas de atendimento à mulher.",2024-02-05T14:26
2417104,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417104,PL,139,109,2024,Dispõe sobre Testes de Aptidão Física em Concursos Públicos.,2024-02-05T14:26
2417118,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417118,PL,139,110,2024,"Institui o Programa de Ensino e Conscientização sobre Doação de Sangue, Doação de Órgãos/Tecidos e Doação de Leite Materno – Promoção 3D no currículo escolar e acadêmico brasileiro.",2024-02-05T14:50
2417119,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417119,PL,139,111,2024,"Denomina Ponte Internacional Brasil-Uruguai ""Escritor Aldyr Garcia Schlee"" o trecho brasileiro da ponte sobre o Rio Jaguarão entre Jaguarão e Río Branco, na divisa da República Federativa do Brasil com a República Oriental do Uruguai.",2024-02-05T15:02
2417122,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417122,PL,139,112,2024,"Dispõe sobre obrigatoriedade às instituições financeiras de informarem aos clientes ou seus parentes, em caso de falecimento do titular, sobre saldos em contas bancárias inativas há mais de doze meses.",2024-02-05T15:15
2417123,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417123,PL,139,113,2024,"Estende aos portadores de fibromialgia incapacitante os direitos previstos na Lei nº 13.146, de 2015.",2024-02-05T15:17
2417130,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417130,PL,139,114,2024,Regulamenta as atividades dos profissionais de nível técnico da área farmacêutica.,2024-02-05T15:23
2417140,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417140,PL,139,115,2024,"Acrescenta o §6º ao art. 919 da Lei nº 13.105 de 16 de março de 2015, para prever a desnecessidade de garantia à execução na ação de execução fiscal.",2024-02-05T15:35
2417141,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417141,PL,139,116,2024,"Dispõe sobre a regulamentação do exercício profissional da atividade de Psicopedagogia, e dá outras providências.",2024-02-05T15:40
2417142,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417142,PL,139,117,2024,"Inclui no Calendário Turístico Nacional a Romaria de Nossa Senhora Aparecida, no município de Nossa Senhora Aparecida, Estado de Sergipe.",2024-02-05T15:43
2417143,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417143,PL,139,118,2024,Institui a Política Nacional de Repatriação de Artefatos dos Povos Originários e Tradicionais.,2024-02-05T15:45
2417153,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417153,PL,139,119,2024,"Dispõe sobre a criação e padronização de espaços reservados e adaptados para as pessoas com Transtorno do Espectro Autista - TEA, em estádios e arenas esportivas com capacidade igual ou superior a 40 (quarenta) mil pessoas, e dá outras providências.",2024-02-05T16:08
2417154,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417154,PL,139,120,2024,Institui o laço azul com laranja como símbolo da dislexia.,2024-02-05T16:10
2417155,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417155,PL,139,121,2024,Dispõe sobre a divulgação de campanha educativa sobre o enfrentamento à violência contra as mulheres em eventos financiados com recursos públicos e estabelece outras providências.,2024-02-05T16:10
2417167,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417167,PL,139,122,2024,"Dispõe sobre a apresentação de antecedentes criminais do padrasto ou da madrasta, nas hipóteses de guarda dos filhos.",2024-02-05T16:18
2417168,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417168,PL,139,123,2024,"Altera a Lei nº 12.965, de 23 de abril de  2014 (o Marco Civil da Internet), para  subordinar as relações de consumo  mediadas por provedores de aplicações de  internet às normas do Código de Defesa do  Consumidor (CDC), especificamente nos  artigos relacionados à publicidade, com a  adoção de medidas de responsabilização  para as plataformas que veiculam publicidade  enganosa",2024-02-05T16:35
2417169,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417169,PL,139,124,2024,Altera a legislação trabalhista para dispor sobre condições especiais do contrato de trabalho do empregado que dorme no estabelecimento do empregador.,2024-02-05T16:38
2417171,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417171,PL,139,126,2024,"Altera a Lei nº 10.741, de 1º de outubro  de 2003, que “dispõe sobre o Estatuto da  Pessoa Idosa e dá outras providências”, para dispor sobre a criação de programa de saúde mental para cuidadores de pessoas idosas.",2024-02-05T16:42
2417172,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417172,PL,139,127,2024,"Altera a Lei nº 10.741, de 1º de outubro de 2003, que “dispõe sobre o Estatuto da Pessoa Idosa e dá outras providências”, para dispor sobre a criação de um programa de saúde mental voltado à população idosa de baixa renda.",2024-02-05T16:47
2417173,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417173,PL,139,128,2024,Veda a cobrança de valor adicional pelo uso de ar condicionado em veículos de aplicativos de transporte de passageiros.,2024-02-05T16:53
2417174,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417174,PL,139,129,2024,"Regulamenta o uso de celulares e dispositivos tecnológicos nas escolas das redes públicas e privadas de ensino, e dá outras providências.",2024-02-05T16:53
2417176,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417176,PL,139,130,2024,"Altera a Lei nº 9.503, de 1997, Código de Trânsito Brasileiro, para dispor sobre a infração de conduzir motocicleta, motoneta ou ciclomotor pela contramão de direção.",2024-02-05T17:01
2417177,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417177,PL,139,131,2024,"Altera o art. 26 da Lei nº 14.790, de 30 de dezembro de 2023, para dispor sobre o impedimento de apostar à pessoa inscrita no Cadastro Único para Programas Sociais de transferência de renda do Governo Federal – CadÚnico.",2024-02-05T17:02
